invoice_no,sale_date,sale_time,customer_id,drug_code,product_name,batch_no,storage_location,quantity,unit,unit_price,total_amount,gross_profit,วันสำคัญ,holiday,อุณหภูมิ,ปริมาณน้ำฝน
BL190405-039,2019-04-05,19:05,C01-0000,D0179,DIORA 28'S,P190312-0036,F2,1.0,แผง,70.0,70,34.0,วันเช็งเม้ง,True,31.7,21.2
BL190405-042,2019-04-05,20:03,C01-0000,D0160,DECOLGEN PRIN 25X4'S,P190326-0043,F2,2.0,แผง,10.0,20,7.2,วันเช็งเม้ง,True,31.7,21.2
BL190405-043,2019-04-05,20:25,C01-0000,G0090,Gofen 400,P190402-0036,F2,1.0,แผง,100.0,100,25.83,วันเช็งเม้ง,True,31.7,21.2
BL190404-001,2019-04-04,7:54,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,2.0,แผง,20.0,40,27.2,,False,31.7,21.2
BL190404-004,2019-04-04,9:54,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,31.7,21.2
BL190404-005,2019-04-04,11:11,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,1.0,แผง,20.0,20,13.6,,False,31.7,21.2
BL190404-013,2019-04-04,13:54,C01-0000,F0082,FLEMEX SYRUP 60 CC ผู้ใหญ่,P190108-0021,F2,1.0,ขวด,65.0,65,21.0,,False,31.7,21.2
BL190404-017,2019-04-04,14:41,C01-0000,D0181,DISENTO FOIL 25X4'S,P181016-0070,B1,2.0,แผง,25.0,50,22.8,,False,31.7,21.2
BL190404-021,2019-04-04,15:46,C01-0000,B0138,Bucanyl 2.5 mg,A180404-0001,B1,10.0,เม็ด,4.5,45,40.0,,False,31.7,21.2
BL190404-027,2019-04-04,17:14,C01-0000,C0130,CANASONE C.B. CREAM  5G,P190309-0005,F2,1.0,หลอด,52.0,52,30.13,,False,31.7,21.2
BL190404-028,2019-04-04,17:19,C01-0000,I0108,Ibrofen 600 TO แผง,P190312-0001,F2,1.0,แผง,40.0,40,26.0,,False,31.7,21.2
BL190404-036,2019-04-04,19:28,C01-0000,D0218,Duran syrub 60 ml,P180918-0001,B1,1.0,ขวด,45.0,45,22.83,,False,31.7,21.2
BL190404-037,2019-04-04,19:40,C01-0000,A0159,Annylyn 21 tab,P181002-0008,F2,1.0,แผง,130.0,130,40.0,,False,31.7,21.2
BL190404-039,2019-04-04,20:14,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,1.0,แผง,20.0,20,13.6,,False,31.7,21.2
BL190403-003,2019-04-03,8:36,C01-0000,H0045,HISTA OPH  5CC เล็ก,P190312-0008,F2,1.0,ขวด,45.0,45,19.5,,False,31.7,21.2
BL190403-008,2019-04-03,11:27,C01-0000,G0090,Gofen 400,P190402-0036,F2,1.0,แผง,100.0,100,25.83,,False,31.7,21.2
BL190403-010,2019-04-03,12:24,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,2.0,แผง,20.0,40,30.4,,False,31.7,21.2
BL190403-015,2019-04-03,14:31,C01-0000,I0108,Ibrofen 600 TO แผง,P190312-0001,F2,1.0,แผง,40.0,40,26.0,,False,31.7,21.2
BL190403-023,2019-04-03,16:29,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,1.0,แผง,20.0,20,13.6,,False,31.7,21.2
BL190403-026,2019-04-03,17:16,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,2.0,แผง,20.0,40,27.2,,False,31.7,21.2
BL190403-028,2019-04-03,17:26,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,1.0,แผง,20.0,20,13.6,,False,31.7,21.2
BL190403-031,2019-04-03,17:49,C01-0000,B0071,BENDA 500,P190305-0050,F2,2.0,แผง,30.0,60,30.33,,False,31.7,21.2
BL190403-031,2019-04-03,17:49,C01-0000,B0071,BENDA 500,P190326-0054,B1,1.0,แผง,30.0,30,15.17,,False,31.7,21.2
BL190403-033,2019-04-03,18:22,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,31.7,21.2
BL190403-039,2019-04-03,19:30,C01-0000,D0179,DIORA 28'S,P190212-0025,F2,1.0,แผง,70.0,70,34.0,,False,31.7,21.2
BL190403-040,2019-04-03,20:07,C01-0000,C0157,CONCON 15 ML,P180911-0011,F2,1.0,กล่อง,50.0,50,17.5,,False,31.7,21.2
BL190402-001,2019-04-02,8:12,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-002,2019-04-02,8:15,C01-0000,I0108,Ibrofen 600 TO แผง,P190312-0001,F2,1.0,แผง,40.0,40,26.0,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-003,2019-04-02,9:45,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-006,2019-04-02,11:37,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,1.0,แผง,20.0,20,13.6,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-006,2019-04-02,11:37,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-007,2019-04-02,12:35,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,10.0,แผง,20.0,200,136.0,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-016,2019-04-02,17:14,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-016,2019-04-02,17:14,C01-0000,A0158,ยาคุม ANNA 28 เม็ด,P190319-0001,F2,1.0,แผง,35.0,35,10.8,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-017,2019-04-02,17:26,C01-0000,A0158,ยาคุม ANNA 28 เม็ด,P190319-0001,F2,1.0,แผง,35.0,35,10.8,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-021,2019-04-02,18:18,C01-0000,G0090,Gofen 400,P190402-0036,F2,1.0,แผง,100.0,100,25.83,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-022,2019-04-02,18:27,C01-0000,O0045,Omeprazole GPO,P190305-0036,F2,1.0,แผง,40.0,40,32.5,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-024,2019-04-02,18:57,C01-0000,B0134,BETAGEN CREAM 15 G,P180522-0052,F5,1.0,หลอด,90.0,90,43.33,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-025,2019-04-02,19:36,C01-0000,D0189,DIANE 35,P190326-0013,F2,1.0,แผง,180.0,180,20.0,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-026,2019-04-02,19:58,C01-0000,G0090,Gofen 400,P190402-0036,F2,1.0,แผง,100.0,100,25.83,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190402-029,2019-04-02,20:36,C01-0000,C0142,CETRIzin แผง,P190305-0011,F2,1.0,แผง,20.0,20,13.6,วันคล้ายวันพระราชสมภพ สมเด็จพระเทพรัตนราชสุดาฯ สยามบรมราชกุมารี,True,31.7,21.2
BL190401-001,2019-04-01,7:57,C01-0000,D0160,DECOLGEN PRIN 25X4'S,P190205-0042,F2,1.0,แผง,10.0,10,3.6,วันโกหก,True,31.7,21.2
BL190401-002,2019-04-01,8:31,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,วันโกหก,True,31.7,21.2
BL190401-004,2019-04-01,8:45,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,วันโกหก,True,31.7,21.2
BL190401-005,2019-04-01,8:53,C01-0000,I0108,Ibrofen 600 TO แผง,P190312-0001,F2,1.0,แผง,40.0,40,26.0,วันโกหก,True,31.7,21.2
BL190401-006,2019-04-01,8:55,C01-0000,C0173,Cephadol,A170104-0001,B1,1.0,แผง,30.0,30,12.0,วันโกหก,True,31.7,21.2
BL190401-007,2019-04-01,9:03,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,2.0,แผง,20.0,40,27.2,วันโกหก,True,31.7,21.2
BL190401-011,2019-04-01,10:27,C01-0000,B0142,Buflex syrup 60 ml Burapha,P180911-0049,F2,1.0,ขวด,40.0,40,22.43,วันโกหก,True,31.7,21.2
BL190401-016,2019-04-01,12:16,C01-0000,G0090,Gofen 400,P190319-0023,F2,1.0,แผง,100.0,100,25.83,วันโกหก,True,31.7,21.2
BL190401-018,2019-04-01,12:23,C01-0000,M0203,Mysoven granules 600 mg,P181218-0078,F2,6.0,ซอง,15.0,90,36.2,วันโกหก,True,31.7,21.2
BL190401-024,2019-04-01,15:51,C01-0000,F0083,Ciprofex 500 mg,P190205-0045,F2,1.0,แผง,70.0,70,48.0,วันโกหก,True,31.7,21.2
BL190401-026,2019-04-01,16:01,C01-0000,F0083,Ciprofex 500 mg,P190326-0024,F2,1.0,แผง,70.0,70,48.0,วันโกหก,True,31.7,21.2
BL190401-039,2019-04-01,18:39,C01-0000,D0160,DECOLGEN PRIN 25X4'S,P190205-0042,F2,2.0,แผง,10.0,20,7.2,วันโกหก,True,31.7,21.2
BL190401-044,2019-04-01,19:12,C01-0000,D0177,DIMENHYDRINATE N/L 100X10'S,P190205-0017,F2,1.0,แผง,10.0,10,7.7,วันโกหก,True,31.7,21.2
BL190401-046,2019-04-01,19:17,C01-0000,G0091,gaviscon  ชมพู ซอง,P190319-0008,F2,2.0,ซอง,25.0,50,10.0,วันโกหก,True,31.7,21.2
BL190401-048,2019-04-01,19:25,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,วันโกหก,True,31.7,21.2
BL190401-055,2019-04-01,20:21,C01-0000,D0189,DIANE 35,P190326-0013,F2,1.0,แผง,180.0,180,20.0,วันโกหก,True,31.7,21.2
BL190401-058,2019-04-01,20:44,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,วันโกหก,True,31.7,21.2
BL190401-062,2019-04-01,21:14,C01-0000,E0055,Extorant tablets,P190220-0002,B1,1.0,แผง,35.0,35,30.0,วันโกหก,True,31.7,21.2
BL190401-063,2019-04-01,21:27,C01-0000,D0177,DIMENHYDRINATE N/L 100X10'S,P190205-0017,F2,1.0,แผง,10.0,10,7.7,วันโกหก,True,31.7,21.2
BL190124-070,2019-03-31,8:06,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190124-071,2019-03-31,8:08,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190124-076,2019-03-31,9:05,C01-0000,D0167,DexOph 4 ml.,P190305-0064,F2,2.0,ขวด,40.0,80,40.83,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-004,2019-03-31,9:06,C01-0000,G0091,gaviscon  ชมพู ซอง,P190319-0008,F2,2.0,ซอง,25.0,50,10.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-007,2019-03-31,9:21,C01-0000,E0055,Extorant tablets,P190220-0002,B1,1.0,แผง,35.0,35,30.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-012,2019-03-31,10:12,C01-0000,D0157,DAFOMIN 500MG 3 X 10'S (Daflon) TO,P190312-0029,F2,3.0,แผง,60.0,180,47.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-014,2019-03-31,13:45,C01-0000,G0074,Gaviscon ซอง,P190104-0025,B1,2.0,ซอง,20.0,40,29.03,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-021,2019-03-31,13:45,C01-0000,G0074,Gaviscon ซอง,P190115-0041,B1,3.0,ซอง,20.0,60,10.63,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-022,2019-03-31,14:28,C01-0000,G0091,gaviscon  ชมพู ซอง,P190319-0008,F2,3.0,ซอง,25.0,75,15.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-028,2019-03-31,16:24,C01-0000,C0137,CELEBREX 200 MG,P190129-0006,F2,1.0,แผง,350.0,350,71.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-030,2019-03-31,17:21,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-032,2019-03-31,17:21,C01-0000,E0055,Extorant tablets,P190220-0002,B1,1.0,แผง,35.0,35,30.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-035,2019-03-31,17:52,C01-0000,E0055,Extorant tablets,P190220-0002,B1,1.0,แผง,35.0,35,30.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-044,2019-03-31,18:48,C01-0000,A0174,Alfuca,P160316-0001,B2,1.0,กล่อง,25.0,25,19.71,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-045,2019-03-31,19:46,C01-0000,C0137,CELEBREX 200 MG,P190129-0006,F2,1.0,แผง,350.0,350,71.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-045,2019-03-31,19:59,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,2.0,แผง,20.0,40,30.4,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190125-048,2019-03-31,21:06,C01-0000,F0067,FLEMEX kid SYRUP 60 CC,P190312-0052,F2,1.0,ขวด,60.0,60,22.0,วันพระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว,True,30.8,14.0
BL190124-031,2019-03-30,8:11,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,,False,30.8,14.0
BL190124-032,2019-03-30,8:11,C01-0000,G0090,Gofen 400,P190319-0023,F2,1.0,แผง,100.0,100,25.83,,False,30.8,14.0
BL190124-033,2019-03-30,9:45,C01-0000,D0157,DAFOMIN 500MG 3 X 10'S (Daflon) TO,P190104-0026,B1,1.0,แผง,60.0,60,15.67,,False,30.8,14.0
BL190124-036,2019-03-30,9:50,C01-0000,H0045,HISTA OPH  5CC เล็ก,P190312-0008,F2,1.0,ขวด,45.0,45,19.5,,False,30.8,14.0
BL190124-040,2019-03-30,10:39,C01-0000,G0095,Gaviscon Dual Action ขวด150ml,P190305-0020,F2,1.0,ขวด,350.0,350,61.0,,False,30.8,14.0
BL190124-041,2019-03-30,13:33,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-043,2019-03-30,14:26,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-043,2019-03-30,14:40,C01-0000,A0158,ยาคุม ANNA 28 เม็ด,P190319-0001,F2,1.0,แผง,35.0,35,10.8,,False,30.8,14.0
BL190124-045,2019-03-30,14:48,C01-0000,G0091,gaviscon  ชมพู ซอง,P190219-0035,B1,2.0,ซอง,25.0,50,10.0,,False,30.8,14.0
BL190124-050,2019-03-30,16:14,C01-0000,B0142,Buflex syrup 60 ml Burapha,P180911-0049,F2,1.0,ขวด,40.0,40,22.43,,False,30.8,14.0
BL190124-050,2019-03-30,16:43,C01-0000,B0091,BISOLVON FOIL 500  แผง,P190108-0028,F2,1.0,แผง,55.0,55,12.5,,False,30.8,14.0
BL190124-051,2019-03-30,16:49,C01-0000,C0185,CPM ขวด 100 เม็ด,P190319-0062,F2,1.0,กระปุก,20.0,20,14.0,,False,30.8,14.0
BL190124-052,2019-03-30,18:08,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-053,2019-03-30,18:18,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-055,2019-03-30,18:57,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-055,2019-03-30,19:17,C01-0000,C0173,Cephadol,A170104-0001,B1,1.0,แผง,30.0,30,12.0,,False,30.8,14.0
BL190124-056,2019-03-30,19:20,C01-0000,G0091,gaviscon  ชมพู ซอง,P190219-0035,B1,2.0,ซอง,25.0,50,10.0,,False,30.8,14.0
BL190124-056,2019-03-30,19:20,C01-0000,G0091,gaviscon  ชมพู ซอง,P190319-0008,F2,1.0,ซอง,25.0,25,5.0,,False,30.8,14.0
BL190124-061,2019-03-30,19:24,C01-0000,C0125,CAFERGOT FOIL 10'S,P181106-0039,F5,1.0,แผง,80.0,80,21.0,,False,30.8,14.0
BL190124-063,2019-03-30,19:25,C01-0000,D0160,DECOLGEN PRIN 25X4'S,P190205-0042,F2,1.0,แผง,10.0,10,3.6,,False,30.8,14.0
BL190124-066,2019-03-30,19:46,C01-0000,D0174,DIFELENE  50 MG 10'S,P190305-0034,F2,2.0,แผง,35.0,70,38.0,,False,30.8,14.0
BL190124-067,2019-03-30,19:58,C01-0000,F0096,Floximed 400 mg,P190219-0041,B1,1.0,แผง,50.0,50,36.0,,False,30.8,14.0
BL190124-003,2019-03-29,11:54,C01-0000,A0167,Arcoxia 90 mg,P190129-0008,F2,1.0,แผง,250.0,250,69.6,,False,30.8,14.0
BL190124-005,2019-03-29,12:54,C01-0000,D0181,DISENTO FOIL 25X4'S,P181016-0070,B1,1.0,แผง,25.0,25,11.4,,False,30.8,14.0
BL190124-006,2019-03-29,12:55,C01-0000,D0167,DexOph 4 ml.,P190305-0064,F2,1.0,ขวด,40.0,40,20.42,,False,30.8,14.0
BL190124-006,2019-03-29,13:58,C01-0000,G0090,Gofen 400,P190319-0023,F2,1.0,แผง,100.0,100,25.83,,False,30.8,14.0
BL190124-008,2019-03-29,15:12,C01-0000,D0174,DIFELENE  50 MG 10'S,P190305-0034,F2,1.0,แผง,35.0,35,19.0,,False,30.8,14.0
BL190124-009,2019-03-29,16:09,C01-0000,B0135,Bufenac 50 mg,P190129-0016,F2,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-009,2019-03-29,16:33,C01-0000,D0174,DIFELENE  50 MG 10'S,P190305-0034,F2,1.0,แผง,35.0,35,19.0,,False,30.8,14.0
BL190124-009,2019-03-29,17:33,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-010,2019-03-29,17:33,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-012,2019-03-29,18:08,C01-0000,C0130,CANASONE C.B. CREAM  5G,P190309-0005,F2,1.0,หลอด,52.0,52,30.13,,False,30.8,14.0
BL190124-018,2019-03-29,18:49,C01-0000,D0179,DIORA 28'S,P190212-0025,F2,1.0,แผง,70.0,70,34.0,,False,30.8,14.0
BL190124-020,2019-03-29,19:02,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-027,2019-03-29,19:21,C01-0000,B0135,Bufenac 50 mg,P190226-0050,C3,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190124-029,2019-03-29,19:26,C01-0000,D0189,DIANE 35,P190326-0013,F2,1.0,แผง,180.0,180,20.0,,False,30.8,14.0
BL190124-030,2019-03-29,20:04,C01-0000,O0047,One-Trex syrup 60 ml,P190312-0053,F2,1.0,ขวด,40.0,40,22.0,,False,30.8,14.0
BL190124-031,2019-03-29,20:20,C01-0000,G0090,Gofen 400,P190319-0023,F2,1.0,แผง,100.0,100,25.83,,False,30.8,14.0
BL190123-036,2019-03-28,8:47,C01-0000,B0135,Bufenac 50 mg,P190129-0016,F2,1.0,แผง,20.0,20,15.2,,False,30.8,14.0
BL190123-037,2019-03-28,10:21,C01-0000,C0173,Cephadol,A170104-0001,B1,2.0,แผง,30.0,60,24.0,,False,30.8,14.0
BL190123-039,2019-03-28,11:21,C01-0000,G0074,Gaviscon ซอง,P190115-0041,B1,1.0,ซอง,20.0,20,3.54,,False,30.8,14.0
BL190123-046,2019-03-28,12:37,C01-0000,D0160,DECOLGEN PRIN 25X4'S,P190205-0042,F2,2.0,แผง,10.0,20,7.2,,False,30.8,14.0
BL190123-049,2019-03-28,13:10,C01-0000,D0189,DIANE 35,P190319-0059,F2,1.0,แผง,180.0,180,20.0,,False,30.8,14.0
BL190123-051,2019-03-28,13:16,C01-0000,G0090,Gofen 400,P190319-0023,F2,1.0,แผง,100.0,100,25.83,,False,30.8,14.0
BL190124-046,2019-03-28,14:16,C01-0000,D0177,DIMENHYDRINATE N/L 100X10'S,P190205-0017,F2,1.0,แผง,10.0,10,7.7,,False,30.8,14.0
BL190124-001,2019-03-28,19:15,C01-0000,C0142,CETRIzin แผง,P190212-0002,F2,1.0,แผง,20.0,20,13.6,,False,30.8,14.0
BL190123-001,2019-03-27,12:15,C01-0000,B0142,Buflex syrup 60 ml Burapha,P180911-0049,F2,1.0,ขวด,40.0,40,22.43,วันที่ระลึกกองทัพอากาศ,True,30.8,14.0
BL190123-003,2019-03-27,12:18,C01-0000,A0158,ยาคุม ANNA 28 เม็ด,P190205-0009,F2,2.0,แผง,35.0,70,21.6,วันที่ระลึกกองทัพอากาศ,True,30.8,14.0
BL190123-004,2019-03-27,12:18,C01-0000,A0158,ยาคุม ANNA 28 เม็ด,P190319-0001,F2,2.0,แผง,35.0,70,21.6,วันที่ระลึกกองทัพอากาศ,True,30.8,14.0
